instName, numOfJobs, numOfThreads, timeLimit, timeCost, feasible, optimal, numOfNodes, globalUB, globalLB, gap,rootUB, rootLB, timeOnRoot, timeOnCG, timeOnRMP, timeOnPP, numSolvedNodes, numPrunedByInfeasibility, numPrunedByOptimality, numPrunedByBound, numLeftNodes, numNewLabel, numDominatedLabel, numPrunedLabel, timeOnLabelLb
L_00000284 , 60 , 1 , 3600, 2.374,true, true, 37,1774.000, 1774.000, 0.000, 1777.000, 1755.400, 0.550, 2.326, 0.131, 2.094, 19, 1, 0, 0, 18,237963,198894,82966,0.23600000000000015
L_00000285 , 60 , 1 , 3600, 1.561,true, true, 19,1585.000, 1585.000, 0.000, 1586.000, 1569.500, 0.120, 1.539, 0.053, 1.451, 10, 1, 0, 0, 9,248071,213432,161447,0.16600000000000012
L_00000286 , 60 , 1 , 3600, 0.654,true, true, 13,1782.000, 1782.000, 0.000, 1789.000, 1764.200, 0.215, 0.639, 0.053, 0.559, 7, 1, 0, 0, 6,163085,132560,90522,0.09900000000000007
L_00000287 , 60 , 1 , 3600, 0.344,true, true, 9,1618.000, 1618.000, 0.000, 1621.000, 1605.800, 0.171, 0.333, 0.032, 0.281, 5, 1, 0, 0, 4,96218,76172,54964,0.04200000000000003
L_00000288 , 60 , 1 , 3600, 0.284,true, true, 9,1629.000, 1629.000, 0.000, 1630.000, 1617.900, 0.115, 0.273, 0.024, 0.226, 5, 1, 0, 0, 4,64505,51843,29848,0.03200000000000002
L_00000289 , 60 , 1 , 3600, 0.427,true, true, 3,1578.000, 1578.000, 0.000, 1578.000, 1561.800, 0.296, 0.422, 0.030, 0.377, 3, 1, 0, 1, 0,103982,81959,56499,0.057000000000000044
L_00000290 , 60 , 1 , 3600, 10.460,true, true, 45,1625.000, 1625.000, 0.000, 1628.000, 1613.500, 0.076, 10.413, 0.063, 10.278, 23, 1, 0, 0, 22,567603,524967,433239,0.34500000000000025
L_00000291 , 60 , 1 , 3600, 1.444,true, true, 59,1832.000, 1832.000, 0.000, 1834.000, 1819.200, 0.160, 1.394, 0.078, 1.220, 30, 1, 0, 0, 29,240104,200277,115395,0.1550000000000001
L_00000292 , 60 , 1 , 3600, 0.304,true, true, 5,1773.000, 1773.000, 0.000, 1778.000, 1754.300, 0.133, 0.297, 0.032, 0.253, 3, 1, 0, 0, 2,105111,82416,70718,0.05000000000000004
L_00000293 , 60 , 1 , 3600, 0.089,true, true, 3,1674.000, 1674.000, 0.000, 1674.000, 1667.400, 0.068, 0.085, 0.013, 0.062, 3, 1, 0, 1, 0,34335,22709,17888,0.02000000000000001
L_00000294 , 60 , 1 , 3600, 0.374,true, true, 11,1668.000, 1668.000, 0.000, 1670.000, 1660.800, 0.154, 0.362, 0.020, 0.326, 6, 1, 0, 0, 5,91097,76317,56590,0.05500000000000004
L_00000295 , 60 , 1 , 3600, 0.654,true, true, 45,1706.000, 1706.000, 0.000, 1709.000, 1702.600, 0.187, 0.622, 0.053, 0.506, 23, 1, 0, 0, 22,129155,105079,57761,0.057000000000000044
L_00000296 , 60 , 1 , 3600, 0.210,true, true, 3,1443.000, 1443.000, 0.000, 1443.000, 1435.300, 0.144, 0.205, 0.019, 0.175, 3, 1, 0, 1, 0,57138,45940,24570,0.047000000000000035
L_00000297 , 60 , 1 , 3600, 0.170,true, true, 5,1721.000, 1721.000, -0.000, 1727.000, 1719.100, 0.121, 0.164, 0.013, 0.140, 3, 1, 0, 0, 2,47449,35000,23533,0.028000000000000018
L_00000298 , 60 , 1 , 3600, 0.380,true, true, 3,1831.000, 1831.000, 0.000, 1831.000, 1818.100, 0.168, 0.376, 0.015, 0.347, 3, 1, 0, 1, 0,93320,75941,51073,0.059000000000000045
L_00000299 , 60 , 1 , 3600, 0.207,true, true, 3,1726.000, 1726.000, 0.000, 1726.000, 1724.600, 0.118, 0.202, 0.011, 0.182, 3, 1, 0, 1, 0,58971,46587,25683,0.03300000000000002
L_00000300 , 70 , 1 , 3600, 0.669,true, true, 3,1814.000, 1814.000, 0.000, 1814.000, 1799.400, 0.484, 0.663, 0.030, 0.614, 3, 1, 0, 1, 0,140224,113913,94697,0.09900000000000007
L_00000301 , 70 , 1 , 3600, 1.086,true, true, 3,2075.000, 2075.000, 0.000, 2075.000, 2064.500, 0.305, 1.074, 0.051, 1.002, 3, 1, 0, 1, 0,126949,103041,41362,0.11700000000000009
L_00000302 , 70 , 1 , 3600, 0.608,true, true, 13,1940.000, 1940.000, 0.000, 1942.000, 1938.000, 0.428, 0.583, 0.030, 0.523, 7, 1, 0, 0, 6,111083,87282,45259,0.07500000000000005
L_00000303 , 70 , 1 , 3600, 0.823,true, true, 3,1993.000, 1993.000, 0.000, 1993.000, 1974.300, 0.244, 0.819, 0.076, 0.729, 3, 1, 0, 1, 0,140716,111553,53478,0.08000000000000006
L_00000304 , 70 , 1 , 3600, 0.546,true, true, 7,2048.000, 2048.000, 0.000, 2049.000, 2034.800, 0.251, 0.537, 0.035, 0.482, 4, 1, 0, 0, 3,127633,93349,66672,0.06600000000000004
L_00000305 , 70 , 1 , 3600, 0.318,true, true, 3,1879.000, 1879.000, 0.000, 1879.000, 1870.900, 0.143, 0.315, 0.022, 0.277, 3, 1, 0, 1, 0,84113,64336,41183,0.04000000000000003
L_00000306 , 70 , 1 , 3600, 0.888,true, true, 25,1918.000, 1918.000, 0.000, 1919.000, 1913.800, 0.204, 0.857, 0.048, 0.757, 13, 1, 0, 0, 12,140801,115787,51913,0.10600000000000008
L_00000307 , 70 , 1 , 3600, 0.635,true, true, 5,2159.000, 2159.000, 0.000, 2161.000, 2156.900, 0.219, 0.627, 0.030, 0.578, 3, 1, 0, 0, 2,130364,99736,51507,0.08700000000000006
L_00000308 , 70 , 1 , 3600, 0.519,true, true, 11,1880.000, 1880.000, 0.000, 1883.000, 1872.000, 0.149, 0.503, 0.030, 0.447, 6, 1, 0, 0, 5,103919,82342,42205,0.07100000000000005
L_00000309 , 70 , 1 , 3600, 0.338,true, true, 3,1945.000, 1945.000, 0.000, 1945.000, 1943.500, 0.185, 0.335, 0.019, 0.301, 3, 1, 0, 1, 0,84158,67805,31825,0.06100000000000005
L_00000310 , 70 , 1 , 3600, 13.504,true, true, 31,1999.000, 1999.000, 0.000, 2001.000, 1980.900, 0.281, 13.449, 0.112, 13.254, 16, 1, 0, 0, 15,749082,651617,528907,0.4220000000000003
L_00000311 , 70 , 1 , 3600, 0.460,true, true, 3,2095.000, 2095.000, 0.000, 2095.000, 2086.500, 0.228, 0.456, 0.035, 0.405, 3, 1, 0, 1, 0,105439,79554,52587,0.058000000000000045
L_00000312 , 70 , 1 , 3600, 0.559,true, true, 19,1855.000, 1855.000, 0.000, 1856.000, 1844.500, 0.173, 0.534, 0.037, 0.449, 10, 1, 0, 0, 9,110048,86656,54840,0.06700000000000005
L_00000313 , 70 , 1 , 3600, 0.986,true, true, 19,1865.000, 1865.000, 0.000, 1866.000, 1855.500, 0.239, 0.957, 0.046, 0.867, 10, 1, 0, 0, 9,140528,113067,50224,0.08600000000000006
L_00000314 , 70 , 1 , 3600, 0.221,true, true, 3,1656.000, 1656.000, 0.000, 1656.000, 1647.600, 0.170, 0.218, 0.012, 0.191, 3, 1, 0, 1, 0,69838,57096,44541,0.04300000000000003
L_00000315 , 70 , 1 , 3600, 2.615,true, true, 67,1792.000, 1792.000, 0.000, 1794.000, 1775.200, 0.261, 2.504, 0.157, 2.161, 34, 1, 0, 0, 33,353038,303267,201376,0.23300000000000018
L_00000316 , 70 , 1 , 3600, 0.615,true, true, 3,1939.000, 1939.000, 0.000, 1939.000, 1936.900, 0.424, 0.611, 0.018, 0.578, 3, 1, 0, 1, 0,105973,84199,60861,0.07600000000000005
L_00000317 , 70 , 1 , 3600, 0.665,true, true, 19,1995.000, 1995.000, 0.000, 1999.000, 1976.500, 0.181, 0.625, 0.097, 0.470, 10, 1, 0, 0, 9,158443,121640,90435,0.10400000000000008
L_00000318 , 70 , 1 , 3600, 1.920,true, true, 83,2308.000, 2308.000, 0.000, 2317.000, 2298.800, 0.356, 1.803, 0.130, 1.513, 42, 1, 0, 0, 41,261875,212757,111546,0.23100000000000018
L_00000319 , 70 , 1 , 3600, 0.199,true, false, 3,1734.000, 1733.400, 0.035, 1734.000, 1733.400, 0.195, 0.195, 0.013, 0.175, 1, 0, 0, 0, 2,55458,42244,19228,0.04200000000000003
L_00000320 , 70 , 1 , 3600, 0.728,true, true, 3,1861.000, 1861.000, 0.000, 1861.000, 1851.100, 0.416, 0.724, 0.032, 0.678, 3, 1, 0, 1, 0,130020,107291,57347,0.06400000000000004
L_00000321 , 70 , 1 , 3600, 0.513,true, true, 3,1923.000, 1923.000, 0.000, 1923.000, 1919.300, 0.279, 0.508, 0.024, 0.469, 3, 1, 0, 1, 0,104692,84174,51277,0.05400000000000004
L_00000322 , 70 , 1 , 3600, 0.537,true, true, 3,2074.000, 2074.000, 0.000, 2074.000, 2063.400, 0.224, 0.533, 0.018, 0.500, 3, 1, 0, 1, 0,113005,89011,56932,0.08700000000000006
L_00000323 , 70 , 1 , 3600, 0.407,true, true, 7,2013.000, 2013.000, 0.000, 2017.000, 1996.300, 0.222, 0.395, 0.038, 0.331, 4, 1, 0, 0, 3,114033,85762,62784,0.05600000000000004
L_00000324 , 70 , 1 , 3600, 0.489,true, true, 5,2047.000, 2047.000, 0.000, 2049.000, 2033.700, 0.333, 0.481, 0.030, 0.437, 3, 1, 0, 0, 2,127464,99078,79367,0.09800000000000007
L_00000325 , 70 , 1 , 3600, 1.032,true, true, 5,1840.000, 1840.000, -0.000, 1841.000, 1828.000, 0.206, 1.024, 0.057, 0.950, 3, 1, 0, 0, 2,155997,128573,57809,0.10700000000000008
L_00000326 , 70 , 1 , 3600, 0.405,true, true, 7,1942.000, 1942.000, 0.000, 1943.000, 1940.200, 0.210, 0.396, 0.020, 0.350, 4, 1, 0, 0, 3,98708,79852,50727,0.07600000000000005
L_00000327 , 70 , 1 , 3600, 1.319,true, true, 3,1554.000, 1554.000, 0.000, 1554.000, 1535.400, 0.381, 1.315, 0.147, 1.148, 3, 1, 0, 1, 0,276259,213550,159104,0.1330000000000001
L_00000328 , 70 , 1 , 3600, 0.346,true, true, 3,1824.000, 1824.000, 0.000, 1824.000, 1810.400, 0.164, 0.342, 0.032, 0.294, 3, 1, 0, 1, 0,103531,81085,57933,0.05300000000000004
L_00000329 , 70 , 1 , 3600, 0.275,true, true, 3,1805.000, 1805.000, 0.000, 1805.000, 1789.500, 0.136, 0.271, 0.058, 0.200, 3, 1, 0, 1, 0,88858,67499,45869,0.05300000000000004
L_00000330 , 70 , 1 , 3600, 0.362,true, true, 3,1988.000, 1988.000, 0.000, 1988.000, 1968.800, 0.235, 0.359, 0.044, 0.300, 3, 1, 0, 1, 0,125092,91563,79770,0.07400000000000005
L_00000331 , 70 , 1 , 3600, 4.262,true, true, 5,1795.000, 1795.000, 0.000, 1796.000, 1778.500, 0.600, 4.253, 0.099, 4.136, 3, 1, 0, 0, 2,430764,372220,165348,0.2880000000000002
L_00000332 , 70 , 1 , 3600, 0.430,true, true, 5,1771.000, 1771.000, 0.000, 1774.000, 1752.100, 0.240, 0.421, 0.091, 0.308, 3, 1, 0, 0, 2,106619,79776,54006,0.07100000000000005
L_00000333 , 70 , 1 , 3600, 0.339,true, true, 5,2000.000, 2000.000, 0.000, 2005.000, 1982.000, 0.146, 0.329, 0.054, 0.259, 3, 1, 0, 0, 2,93354,71021,55966,0.05600000000000004
L_00000334 , 70 , 1 , 3600, 0.535,true, true, 11,2350.000, 2350.000, 0.000, 2358.000, 2345.000, 0.369, 0.521, 0.025, 0.468, 6, 1, 0, 0, 5,119456,93717,59377,0.07800000000000006
L_00000335 , 70 , 1 , 3600, 0.955,true, true, 7,1796.000, 1796.000, -0.000, 1798.000, 1779.600, 0.275, 0.942, 0.105, 0.809, 4, 1, 0, 0, 3,160507,129163,63387,0.1460000000000001
L_00000336 , 70 , 1 , 3600, 0.799,true, true, 3,1988.000, 1988.000, 0.000, 1988.000, 1968.800, 0.171, 0.793, 0.140, 0.638, 3, 1, 0, 1, 0,180189,140546,95626,0.10000000000000007
L_00000337 , 70 , 1 , 3600, 0.376,true, true, 9,1960.000, 1960.000, 0.000, 1983.000, 1960.000, 0.289, 0.361, 0.025, 0.317, 4, 0, 0, 0, 5,90518,65761,54179,0.04900000000000004
L_00000338 , 70 , 1 , 3600, 0.697,true, true, 13,1834.000, 1834.000, 0.000, 1835.000, 1821.400, 0.437, 0.678, 0.046, 0.597, 7, 1, 0, 0, 6,120425,100602,51795,0.07700000000000005
L_00000339 , 70 , 1 , 3600, 0.679,true, true, 5,2083.000, 2083.000, 0.000, 2088.000, 2073.300, 0.331, 0.671, 0.041, 0.611, 3, 1, 0, 0, 2,142220,110192,79687,0.08500000000000006
L_00000340 , 70 , 1 , 3600, 0.845,true, true, 7,1921.000, 1921.000, 0.000, 1925.000, 1917.100, 0.273, 0.835, 0.032, 0.781, 4, 1, 0, 0, 3,133377,109275,55395,0.08100000000000006
L_00000341 , 70 , 1 , 3600, 2.031,true, true, 33,1854.000, 1854.000, 0.000, 1856.000, 1843.400, 0.203, 1.985, 0.074, 1.844, 17, 1, 0, 0, 16,278521,242144,133122,0.16900000000000012
L_00000342 , 70 , 1 , 3600, 0.382,true, true, 9,2159.000, 2159.000, 0.000, 2160.000, 2156.900, 0.236, 0.371, 0.021, 0.329, 5, 1, 0, 0, 4,85409,62459,33365,0.05400000000000004
L_00000343 , 70 , 1 , 3600, 0.271,true, true, 3,1935.000, 1935.000, 0.000, 1935.000, 1932.500, 0.172, 0.267, 0.021, 0.230, 3, 1, 0, 1, 0,79259,57407,38961,0.05000000000000004
L_00000344 , 70 , 1 , 3600, 1.103,true, true, 41,2263.000, 2263.000, 0.000, 2265.000, 2249.300, 0.189, 1.039, 0.072, 0.863, 21, 1, 0, 0, 20,165594,126330,69024,0.1220000000000001
L_00000345 , 70 , 1 , 3600, 0.561,true, true, 5,1719.000, 1719.000, 0.000, 1720.000, 1716.900, 0.354, 0.554, 0.017, 0.521, 3, 1, 0, 0, 2,105057,87876,45985,0.08700000000000006
L_00000346 , 70 , 1 , 3600, 0.416,true, true, 3,1946.000, 1946.000, 0.000, 1946.000, 1944.600, 0.243, 0.411, 0.025, 0.369, 3, 1, 0, 1, 0,90823,70607,47835,0.06700000000000005
L_00000347 , 70 , 1 , 3600, 0.650,true, true, 3,1819.000, 1819.000, 0.000, 1819.000, 1804.900, 0.298, 0.646, 0.044, 0.586, 3, 1, 0, 1, 0,120162,88781,55536,0.060000000000000046
L_00000348 , 70 , 1 , 3600, 0.946,true, true, 35,1676.000, 1676.000, 0.000, 1677.000, 1669.600, 0.210, 0.901, 0.066, 0.754, 18, 1, 0, 0, 17,203752,166052,112204,0.1210000000000001
L_00000349 , 70 , 1 , 3600, 0.284,true, true, 3,1710.000, 1710.000, 0.000, 1710.000, 1707.000, 0.138, 0.280, 0.017, 0.248, 3, 1, 0, 1, 0,70620,55521,29996,0.05100000000000004
L_00000350 , 80 , 1 , 3600, 0.865,true, true, 3,2063.000, 2063.000, 0.000, 2063.000, 2051.300, 0.343, 0.861, 0.050, 0.788, 3, 1, 0, 1, 0,135938,109917,54965,0.08700000000000006
L_00000351 , 80 , 1 , 3600, 0.790,true, true, 3,2123.000, 2123.000, 0.000, 2123.000, 2117.300, 0.293, 0.784, 0.029, 0.734, 3, 1, 0, 1, 0,137483,107507,77208,0.10100000000000008
L_00000352 , 80 , 1 , 3600, 0.621,true, true, 3,2224.000, 2224.000, 0.000, 2224.000, 2206.400, 0.311, 0.617, 0.089, 0.509, 3, 1, 0, 1, 0,143169,109671,88592,0.10100000000000008
L_00000353 , 80 , 1 , 3600, 1.413,true, true, 5,2076.000, 2076.000, 0.000, 2077.000, 2065.600, 0.880, 1.403, 0.038, 1.339, 3, 1, 0, 0, 2,207108,172468,119414,0.17700000000000013
L_00000354 , 80 , 1 , 3600, 1.041,true, true, 9,2399.000, 2399.000, 0.000, 2425.000, 2398.900, 0.392, 1.024, 0.047, 0.939, 5, 1, 0, 0, 4,185519,145924,88840,0.1430000000000001
L_00000355 , 80 , 1 , 3600, 1.089,true, true, 3,2036.000, 2036.000, 0.000, 2036.000, 2021.600, 0.371, 1.087, 0.048, 1.017, 3, 1, 0, 1, 0,163396,134725,65403,0.10000000000000007
L_00000356 , 80 , 1 , 3600, 4.032,true, true, 25,2236.000, 2236.000, 0.000, 2237.000, 2219.600, 0.599, 3.970, 0.235, 3.587, 13, 1, 0, 0, 12,462887,397565,138056,0.35100000000000026
L_00000357 , 80 , 1 , 3600, 0.370,true, true, 3,2180.000, 2180.000, 0.000, 2180.000, 2180.000, 0.363, 0.364, 0.021, 0.336, 1, 0, 0, 0, 2,90212,66670,45117,0.06000000000000004
L_00000358 , 80 , 1 , 3600, 0.817,true, true, 5,2054.000, 2054.000, 0.000, 2058.000, 2041.400, 0.483, 0.808, 0.032, 0.758, 3, 1, 0, 0, 2,182373,151719,112587,0.11900000000000009
L_00000359 , 80 , 1 , 3600, 1.494,true, true, 9,2233.000, 2233.000, 0.000, 2238.000, 2216.300, 0.384, 1.472, 0.126, 1.302, 5, 1, 0, 0, 4,244881,192209,100366,0.18400000000000014
L_00000360 , 80 , 1 , 3600, 5.278,true, true, 393,2505.000, 2505.000, 0.000, 2514.000, 2493.500, 0.293, 4.644, 0.523, 2.778, 197, 1, 0, 0, 196,550195,452620,272154,0.46600000000000036
L_00000361 , 80 , 1 , 3600, 0.946,true, true, 7,2279.000, 2279.000, 0.000, 2282.000, 2266.900, 0.492, 0.920, 0.079, 0.785, 4, 1, 0, 0, 3,119373,86754,56975,0.1470000000000001
L_00000362 , 80 , 1 , 3600, 6.470,true, true, 187,2448.000, 2448.000, 0.000, 2449.000, 2430.800, 0.477, 6.045, 0.517, 4.645, 94, 1, 0, 0, 93,689686,592177,337592,0.7590000000000006
L_00000363 , 80 , 1 , 3600, 0.344,true, false, 3,2171.000, 2170.100, 0.041, 2171.000, 2170.100, 0.339, 0.339, 0.017, 0.314, 1, 0, 0, 0, 2,74235,51383,46453,0.06200000000000005
L_00000364 , 80 , 1 , 3600, 0.355,true, false, 3,2395.000, 2394.500, 0.021, 2395.000, 2394.500, 0.351, 0.351, 0.026, 0.316, 1, 0, 0, 0, 2,86861,61457,50362,0.07600000000000005
L_00000365 , 80 , 1 , 3600, 2.061,true, true, 73,2300.000, 2300.000, 0.000, 2306.000, 2290.000, 0.427, 1.914, 0.157, 1.495, 37, 1, 0, 0, 36,345787,281552,201887,0.3130000000000002
L_00000366 , 80 , 1 , 3600, 2.589,true, true, 61,2294.000, 2294.000, 0.000, 2298.000, 2283.400, 0.558, 2.438, 0.212, 1.920, 31, 1, 0, 0, 30,320689,258167,159275,0.2880000000000002
L_00000367 , 80 , 1 , 3600, 1.655,true, true, 13,2423.000, 2423.000, 0.000, 2424.000, 2403.300, 0.370, 1.617, 0.164, 1.382, 7, 1, 0, 0, 6,287116,229972,157741,0.2430000000000002
L_00000368 , 80 , 1 , 3600, 0.382,true, false, 3,2175.000, 2174.500, 0.023, 2175.000, 2174.500, 0.377, 0.378, 0.024, 0.343, 1, 0, 0, 0, 2,87489,65090,49459,0.06600000000000004
L_00000369 , 80 , 1 , 3600, 0.628,true, true, 5,2357.000, 2357.000, 0.000, 2358.000, 2352.700, 0.302, 0.620, 0.033, 0.566, 3, 1, 0, 0, 2,119793,88162,55408,0.09400000000000007
L_00000370 , 80 , 1 , 3600, 0.844,true, true, 3,2268.000, 2268.000, 0.000, 2268.000, 2254.800, 0.367, 0.839, 0.036, 0.777, 3, 1, 0, 1, 0,163537,133848,85543,0.12800000000000009
L_00000371 , 80 , 1 , 3600, 0.997,true, true, 23,2390.000, 2390.000, 0.000, 2392.000, 2389.000, 0.503, 0.954, 0.050, 0.835, 12, 1, 0, 0, 11,180765,143356,94093,0.16000000000000011
L_00000372 , 80 , 1 , 3600, 0.810,true, true, 7,2353.000, 2353.000, 0.000, 2354.000, 2348.300, 0.537, 0.797, 0.037, 0.735, 4, 1, 0, 0, 3,151638,116127,60381,0.1300000000000001
L_00000373 , 80 , 1 , 3600, 0.953,true, true, 3,2458.000, 2458.000, 0.000, 2458.000, 2441.800, 0.427, 0.949, 0.057, 0.866, 3, 1, 0, 1, 0,167455,126078,73975,0.1210000000000001
